region,province,countryOfResidence,typeOfExercise,period,arrivals,presences
TUS,MS,WLD,EXTRHOT,2016-08,29668.0,221755.0
TUS,MS,WLD,EXTRHOT,2016-09,10560.0,44734.0
TUS,MS,WLD,EXTRHOT,2016-10,1446.0,6055.0
TUS,MS,WLD,EXTRHOT,2016-11,418.0,2721.0
TUS,MS,WLD,EXTRHOT,2016-12,829.0,3956.0
TUS,MS,WLD,EXTRHOT,2017,122112.0,653584.0
TUS,MS,WLD,EXTRHOT,2017-01,476.0,2970.0
TUS,MS,WLD,EXTRHOT,2017-02,623.0,3215.0
TUS,MS,WLD,EXTRHOT,2017-03,1116.0,3894.0
TUS,MS,WLD,EXTRHOT,2017-04,11419.0,33526.0
TUS,MS,WLD,EXTRHOT,2017-05,8810.0,32831.0
TUS,MS,WLD,EXTRHOT,2017-06,25126.0,96010.0
TUS,MS,WLD,EXTRHOT,2017-07,29469.0,171365.0
TUS,MS,WLD,EXTRHOT,2017-08,30773.0,246350.0
TUS,MS,WLD,EXTRHOT,2017-09,10713.0,47182.0
TUS,MS,WLD,EXTRHOT,2017-10,1773.0,7059.0
TUS,MS,WLD,EXTRHOT,2017-11,911.0,4620.0
TUS,MS,WLD,EXTRHOT,2017-12,903.0,4562.0
TUS,MS,WLD,EXTRHOT,2018,126944.0,631582.0
TUS,MS,WLD,EXTRHOT,2018-01,800.0,4869.0
TUS,MS,WLD,EXTRHOT,2018-02,792.0,4249.0
TUS,MS,WLD,EXTRHOT,2018-03,1929.0,5683.0
TUS,MS,WLD,EXTRHOT,2018-04,10017.0,30686.0
TUS,MS,WLD,EXTRHOT,2018-05,11421.0,37323.0
TUS,MS,WLD,EXTRHOT,2018-06,27632.0,92199.0
TUS,MS,WLD,EXTRHOT,2018-07,28705.0,165405.0
TUS,MS,WLD,EXTRHOT,2018-08,29060.0,224642.0
TUS,MS,WLD,EXTRHOT,2018-09,11641.0,49013.0
TUS,MS,WLD,EXTRHOT,2018-10,2543.0,7909.0
TUS,MS,WLD,EXTRHOT,2018-11,1044.0,4264.0
TUS,MS,WLD,EXTRHOT,2018-12,1360.0,5340.0
TUS,MS,WLD,EXTRHOT,2019,125627.0,641484.0
TUS,MS,WLD,EXTRHOT,2019-01,1348.0,6820.0
TUS,MS,WLD,EXTRHOT,2019-02,1725.0,7765.0
TUS,MS,WLD,EXTRHOT,2019-03,2572.0,10120.0
TUS,MS,WLD,EXTRHOT,2019-04,9814.0,33125.0
TUS,MS,WLD,EXTRHOT,2019-05,9497.0,31435.0
TUS,MS,WLD,EXTRHOT,2019-06,25705.0,91018.0
TUS,MS,WLD,EXTRHOT,2019-07,26770.0,156663.0
TUS,MS,WLD,EXTRHOT,2019-08,31963.0,232608.0
TUS,MS,WLD,EXTRHOT,2019-09,10281.0,52163.0
TUS,MS,WLD,EXTRHOT,2019-10,2960.0,9463.0
TUS,MS,WLD,EXTRHOT,2019-11,1497.0,4955.0
TUS,MS,WLD,EXTRHOT,2019-12,1495.0,5349.0
TUS,MS,WLD,EXTRHOT,2020,89803.0,495821.0
TUS,MS,WLD,EXTRHOT,2020-01,1060.0,5578.0
TUS,MS,WLD,EXTRHOT,2020-02,1239.0,5516.0
TUS,MS,WLD,EXTRHOT,2020-03,217.0,3168.0
TUS,MS,WLD,EXTRHOT,2020-04,64.0,2611.0
TUS,MS,WLD,EXTRHOT,2020-05,327.0,3452.0
TUS,MS,WLD,EXTRHOT,2020-06,14266.0,45507.0
TUS,MS,WLD,EXTRHOT,2020-07,26744.0,135393.0
TUS,MS,WLD,EXTRHOT,2020-08,31499.0,222547.0
TUS,MS,WLD,EXTRHOT,2020-09,11779.0,53932.0
TUS,MS,WLD,EXTRHOT,2020-10,1921.0,8745.0
TUS,MS,WLD,EXTRHOT,2020-11,378.0,4993.0
TUS,MS,WLD,EXTRHOT,2020-12,309.0,4379.0
TUS,MS,WLD,EXTRHOT,2021,120520.0,612960.0
TUS,MS,WLD,EXTRHOT,2021-01,503.0,4157.0
TUS,MS,WLD,EXTRHOT,2021-02,499.0,5700.0
TUS,MS,WLD,EXTRHOT,2021-03,504.0,5610.0
TUS,MS,WLD,EXTRHOT,2021-04,725.0,5708.0
TUS,MS,WLD,EXTRHOT,2021-05,8350.0,25477.0
TUS,MS,WLD,EXTRHOT,2021-06,19489.0,72788.0
TUS,MS,WLD,EXTRHOT,2021-07,32781.0,154915.0
TUS,MS,WLD,EXTRHOT,2021-08,38183.0,245413.0
TUS,MS,WLD,EXTRHOT,2021-09,13162.0,66344.0
TUS,MS,WLD,EXTRHOT,2021-10,3360.0,14126.0
TUS,MS,WLD,EXTRHOT,2021-11,1626.0,7861.0
TUS,MS,WLD,EXTRHOT,2021-12,1338.0,4861.0
TUS,MS,WLD,HOT,2009,122687.0,444034.0
TUS,MS,WLD,HOT,2010,123926.0,422835.0
TUS,MS,WLD,HOT,2011,119588.0,363679.0
TUS,MS,WLD,HOT,2012,137988.0,445398.0
TUS,MS,WLD,HOT,2013,125575.0,407205.0
TUS,MS,WLD,HOT,2014,126855.0,430502.0
TUS,MS,WLD,HOT,2015,129086.0,446727.0
TUS,MS,WLD,HOT,2016,125928.0,442606.0
TUS,MS,WLD,HOT,2016-01,4000.0,14780.0
TUS,MS,WLD,HOT,2016-02,4711.0,14508.0
TUS,MS,WLD,HOT,2016-03,6708.0,19555.0
TUS,MS,WLD,HOT,2016-04,9454.0,25159.0
TUS,MS,WLD,HOT,2016-05,12380.0,35560.0
TUS,MS,WLD,HOT,2016-06,16944.0,55408.0
TUS,MS,WLD,HOT,2016-07,21581.0,81705.0
TUS,MS,WLD,HOT,2016-08,17949.0,85172.0
TUS,MS,WLD,HOT,2016-09,15377.0,51470.0
TUS,MS,WLD,HOT,2016-10,8389.0,26651.0
TUS,MS,WLD,HOT,2016-11,4224.0,17104.0
TUS,MS,WLD,HOT,2016-12,4211.0,15534.0
TUS,MS,WLD,HOT,2017,139099.0,447077.0
TUS,MS,WLD,HOT,2017-01,3647.0,10521.0
TUS,MS,WLD,HOT,2017-02,5326.0,14217.0
TUS,MS,WLD,HOT,2017-03,6316.0,16735.0
TUS,MS,WLD,HOT,2017-04,14694.0,33481.0
TUS,MS,WLD,HOT,2017-05,12520.0,32722.0
TUS,MS,WLD,HOT,2017-06,20240.0,59601.0
TUS,MS,WLD,HOT,2017-07,21911.0,81296.0
TUS,MS,WLD,HOT,2017-08,20252.0,92811.0
TUS,MS,WLD,HOT,2017-09,14872.0,49260.0
TUS,MS,WLD,HOT,2017-10,9577.0,27475.0
TUS,MS,WLD,HOT,2017-11,5010.0,14762.0
TUS,MS,WLD,HOT,2017-12,4734.0,14196.0
TUS,MS,WLD,HOT,2018,142192.0,446276.0
TUS,MS,WLD,HOT,2018-01,4026.0,11414.0
TUS,MS,WLD,HOT,2018-02,5340.0,14189.0
TUS,MS,WLD,HOT,2018-03,6817.0,16984.0
TUS,MS,WLD,HOT,2018-04,13406.0,31832.0
TUS,MS,WLD,HOT,2018-05,14151.0,36299.0
TUS,MS,WLD,HOT,2018-06,20766.0,58222.0
TUS,MS,WLD,HOT,2018-07,20910.0,79831.0
TUS,MS,WLD,HOT,2018-08,20495.0,92729.0
TUS,MS,WLD,HOT,2018-09,16328.0,50519.0
TUS,MS,WLD,HOT,2018-10,8882.0,24733.0
TUS,MS,WLD,HOT,2018-11,5705.0,15907.0
TUS,MS,WLD,HOT,2018-12,5366.0,13617.0
TUS,MS,WLD,HOT,2019,139266.0,425943.0
TUS,MS,WLD,HOT,2019-01,4136.0,12418.0
TUS,MS,WLD,HOT,2019-02,5522.0,14762.0
TUS,MS,WLD,HOT,2019-03,6934.0,17146.0
TUS,MS,WLD,HOT,2019-04,12858.0,31655.0
TUS,MS,WLD,HOT,2019-05,11479.0,28752.0
TUS,MS,WLD,HOT,2019-06,20747.0,56977.0
TUS,MS,WLD,HOT,2019-07,20373.0,74186.0
TUS,MS,WLD,HOT,2019-08,22056.0,91766.0
TUS,MS,WLD,HOT,2019-09,15026.0,44500.0
TUS,MS,WLD,HOT,2019-10,9470.0,24231.0
TUS,MS,WLD,HOT,2019-11,5508.0,16028.0
TUS,MS,WLD,HOT,2019-12,5157.0,13522.0
TUS,MS,WLD,HOT,2020,82726.0,280945.0
TUS,MS,WLD,HOT,2020-01,4526.0,12634.0
TUS,MS,WLD,HOT,2020-02,5712.0,14558.0
TUS,MS,WLD,HOT,2020-03,1003.0,5932.0
TUS,MS,WLD,HOT,2020-04,270.0,3945.0
TUS,MS,WLD,HOT,2020-05,1202.0,7463.0
TUS,MS,WLD,HOT,2020-06,8913.0,23254.0
TUS,MS,WLD,HOT,2020-07,19078.0,59009.0
TUS,MS,WLD,HOT,2020-08,21005.0,82371.0
TUS,MS,WLD,HOT,2020-09,12927.0,37325.0
TUS,MS,WLD,HOT,2020-10,4805.0,14970.0
TUS,MS,WLD,HOT,2020-11,1692.0,9991.0
TUS,MS,WLD,HOT,2020-12,1593.0,9493.0
TUS,MS,WLD,HOT,2021,107279.0,380413.0
TUS,MS,WLD,HOT,2021-01,2068.0,9498.0
TUS,MS,WLD,HOT,2021-02,2569.0,10461.0
TUS,MS,WLD,HOT,2021-03,2782.0,12964.0
TUS,MS,WLD,HOT,2021-04,3233.0,12787.0
TUS,MS,WLD,HOT,2021-05,8969.0,24127.0
TUS,MS,WLD,HOT,2021-06,14618.0,42159.0
TUS,MS,WLD,HOT,2021-07,21103.0,75378.0
TUS,MS,WLD,HOT,2021-08,20894.0,92346.0
TUS,MS,WLD,HOT,2021-09,13254.0,46394.0
TUS,MS,WLD,HOT,2021-10,8055.0,23391.0
TUS,MS,WLD,HOT,2021-11,5464.0,16643.0
TUS,MS,WLD,HOT,2021-12,4270.0,14265.0
TUS,MS,WLD,TOT,2009,240576.0,1328855.0
TUS,MS,WLD,TOT,2010,233544.0,1258555.0
TUS,MS,WLD,TOT,2011,225053.0,1169811.0
TUS,MS,WLD,TOT,2012,273052.0,1181720.0
TUS,MS,WLD,TOT,2013,242934.0,1017637.0
TUS,MS,WLD,TOT,2014,248950.0,1061703.0
TUS,MS,WLD,TOT,2015,240479.0,1068829.0
TUS,MS,WLD,TOT,2016,236410.0,1032780.0
TUS,MS,WLD,TOT,2016-01,4382.0,18186.0
TUS,MS,WLD,TOT,2016-02,5056.0,17576.0
TUS,MS,WLD,TOT,2016-03,8190.0,23738.0
TUS,MS,WLD,TOT,2016-04,14929.0,44633.0
TUS,MS,WLD,TOT,2016-05,21909.0,73487.0
TUS,MS,WLD,TOT,2016-06,36359.0,136263.0
TUS,MS,WLD,TOT,2016-07,52514.0,243745.0
TUS,MS,WLD,TOT,2016-08,47617.0,306927.0
TUS,MS,WLD,TOT,2016-09,25937.0,96204.0
TUS,MS,WLD,TOT,2016-10,9835.0,32706.0
TUS,MS,WLD,TOT,2016-11,4642.0,19825.0
TUS,MS,WLD,TOT,2016-12,5040.0,19490.0
TUS,MS,WLD,TOT,2017,261211.0,1100661.0
TUS,MS,WLD,TOT,2017-01,4123.0,13491.0
TUS,MS,WLD,TOT,2017-02,5949.0,17432.0
TUS,MS,WLD,TOT,2017-03,7432.0,20629.0
TUS,MS,WLD,TOT,2017-04,26113.0,67007.0
TUS,MS,WLD,TOT,2017-05,21330.0,65553.0
TUS,MS,WLD,TOT,2017-06,45366.0,155611.0
TUS,MS,WLD,TOT,2017-07,51380.0,252661.0
TUS,MS,WLD,TOT,2017-08,51025.0,339161.0
TUS,MS,WLD,TOT,2017-09,25585.0,96442.0
TUS,MS,WLD,TOT,2017-10,11350.0,34534.0
TUS,MS,WLD,TOT,2017-11,5921.0,19382.0
TUS,MS,WLD,TOT,2017-12,5637.0,18758.0
TUS,MS,WLD,TOT,2018,269136.0,1077858.0
TUS,MS,WLD,TOT,2018-01,4826.0,16283.0
TUS,MS,WLD,TOT,2018-02,6132.0,18438.0
TUS,MS,WLD,TOT,2018-03,8746.0,22667.0
TUS,MS,WLD,TOT,2018-04,23423.0,62518.0
TUS,MS,WLD,TOT,2018-05,25572.0,73622.0
TUS,MS,WLD,TOT,2018-06,48398.0,150421.0
TUS,MS,WLD,TOT,2018-07,49615.0,245236.0
TUS,MS,WLD,TOT,2018-08,49555.0,317371.0
TUS,MS,WLD,TOT,2018-09,27969.0,99532.0
TUS,MS,WLD,TOT,2018-10,11425.0,32642.0
TUS,MS,WLD,TOT,2018-11,6749.0,20171.0
TUS,MS,WLD,TOT,2018-12,6726.0,18957.0
TUS,MS,WLD,TOT,2019,264893.0,1067427.0
TUS,MS,WLD,TOT,2019-01,5484.0,19238.0
TUS,MS,WLD,TOT,2019-02,7247.0,22527.0
TUS,MS,WLD,TOT,2019-03,9506.0,27266.0
TUS,MS,WLD,TOT,2019-04,22672.0,64780.0
TUS,MS,WLD,TOT,2019-05,20976.0,60187.0
TUS,MS,WLD,TOT,2019-06,46452.0,147995.0
TUS,MS,WLD,TOT,2019-07,47143.0,230849.0
TUS,MS,WLD,TOT,2019-08,54019.0,324374.0
TUS,MS,WLD,TOT,2019-09,25307.0,96663.0
TUS,MS,WLD,TOT,2019-10,12430.0,33694.0
TUS,MS,WLD,TOT,2019-11,7005.0,20983.0
TUS,MS,WLD,TOT,2019-12,6652.0,18871.0
TUS,MS,WLD,TOT,2020,172529.0,776766.0
TUS,MS,WLD,TOT,2020-01,5586.0,18212.0
TUS,MS,WLD,TOT,2020-02,6951.0,20074.0
TUS,MS,WLD,TOT,2020-03,1220.0,9100.0
TUS,MS,WLD,TOT,2020-04,334.0,6556.0
TUS,MS,WLD,TOT,2020-05,1529.0,10915.0
TUS,MS,WLD,TOT,2020-06,23179.0,68761.0
TUS,MS,WLD,TOT,2020-07,45822.0,194402.0
TUS,MS,WLD,TOT,2020-08,52504.0,304918.0
TUS,MS,WLD,TOT,2020-09,24706.0,91257.0
TUS,MS,WLD,TOT,2020-10,6726.0,23715.0
TUS,MS,WLD,TOT,2020-11,2070.0,14984.0
TUS,MS,WLD,TOT,2020-12,1902.0,13872.0
TUS,MS,WLD,TOT,2021,227799.0,993373.0
TUS,MS,WLD,TOT,2021-01,2571.0,13655.0
TUS,MS,WLD,TOT,2021-02,3068.0,16161.0
TUS,MS,WLD,TOT,2021-03,3286.0,18574.0
TUS,MS,WLD,TOT,2021-04,3958.0,18495.0
TUS,MS,WLD,TOT,2021-05,17319.0,49604.0
TUS,MS,WLD,TOT,2021-06,34107.0,114947.0
TUS,MS,WLD,TOT,2021-07,53884.0,230293.0
TUS,MS,WLD,TOT,2021-08,59077.0,337759.0
TUS,MS,WLD,TOT,2021-09,26416.0,112738.0
TUS,MS,WLD,TOT,2021-10,11415.0,37517.0
TUS,MS,WLD,TOT,2021-11,7090.0,24504.0
TUS,MS,WLD,TOT,2021-12,5608.0,19126.0
TUS,PI,Altri,EXTRHOT,2009,417.0,1603.0
TUS,PI,Altri,EXTRHOT,2010,431.0,2353.0
TUS,PI,Altri,EXTRHOT,2011,840.0,3478.0
TUS,PI,Altri,EXTRHOT,2012,1280.0,5882.0
TUS,PI,Altri,EXTRHOT,2013,194.0,915.0
TUS,PI,Altri,EXTRHOT,2014,167.0,468.0
TUS,PI,Altri,EXTRHOT,2015,155.0,1257.0
TUS,PI,Altri,EXTRHOT,2016,618.0,1301.0
TUS,PI,Altri,EXTRHOT,2017,981.0,4293.0
TUS,PI,Altri,EXTRHOT,2018,1604.0,5396.0
TUS,PI,Altri,EXTRHOT,2019,1801.0,7031.0
TUS,PI,Altri,EXTRHOT,2020,600.0,5844.0
TUS,PI,Altri,EXTRHOT,2021,1429.0,7973.0
TUS,PI,Altri,HOT,2009,3775.0,6213.0
TUS,PI,Altri,HOT,2010,5114.0,9363.0
TUS,PI,Altri,HOT,2011,6205.0,10669.0
TUS,PI,Altri,HOT,2012,6633.0,10766.0
TUS,PI,Altri,HOT,2013,8408.0,10957.0
TUS,PI,Altri,HOT,2014,1083.0,1964.0
TUS,PI,Altri,HOT,2015,1304.0,2209.0
TUS,PI,Altri,HOT,2016,3025.0,6737.0
TUS,PI,Altri,HOT,2017,3695.0,7250.0
TUS,PI,Altri,HOT,2018,12155.0,17912.0
TUS,PI,Altri,HOT,2019,7454.0,12694.0
TUS,PI,Altri,HOT,2020,2448.0,5606.0
TUS,PI,Altri,HOT,2021,2867.0,5761.0
TUS,PI,Altri,TOT,2009,4192.0,7816.0
TUS,PI,Altri,TOT,2010,5545.0,11716.0
TUS,PI,Altri,TOT,2011,7045.0,14147.0
TUS,PI,Altri,TOT,2012,7913.0,16648.0
TUS,PI,Altri,TOT,2013,8602.0,11872.0
TUS,PI,Altri,TOT,2014,1250.0,2432.0
TUS,PI,Altri,TOT,2015,1459.0,3466.0
TUS,PI,Altri,TOT,2016,3643.0,8038.0
TUS,PI,Altri,TOT,2017,4676.0,11543.0
TUS,PI,Altri,TOT,2018,13759.0,23308.0
TUS,PI,Altri,TOT,2019,9255.0,19725.0
TUS,PI,Altri,TOT,2020,3048.0,11450.0
TUS,PI,Altri,TOT,2021,4296.0,13734.0
TUS,PI,Altri Paesi Nordamericani,EXTRHOT,2012,,
TUS,PI,Altri Paesi Nordamericani,EXTRHOT,2013,125.0,182.0
TUS,PI,Altri Paesi Nordamericani,EXTRHOT,2014,18.0,18.0
TUS,PI,Altri Paesi Nordamericani,EXTRHOT,2015,,
TUS,PI,Altri Paesi Nordamericani,EXTRHOT,2016,20.0,58.0
TUS,PI,Altri Paesi Nordamericani,EXTRHOT,2017,,
TUS,PI,Altri Paesi Nordamericani,EXTRHOT,2018,4.0,16.0
TUS,PI,Altri Paesi Nordamericani,EXTRHOT,2019,3.0,4.0
TUS,PI,Altri Paesi Nordamericani,EXTRHOT,2020,1.0,31.0
TUS,PI,Altri Paesi Nordamericani,EXTRHOT,2021,1.0,5.0
TUS,PI,Altri Paesi Nordamericani,HOT,2012,,
TUS,PI,Altri Paesi Nordamericani,HOT,2013,194.0,279.0
TUS,PI,Altri Paesi Nordamericani,HOT,2014,10.0,27.0
TUS,PI,Altri Paesi Nordamericani,HOT,2015,13.0,29.0
TUS,PI,Altri Paesi Nordamericani,HOT,2016,18.0,22.0
TUS,PI,Altri Paesi Nordamericani,HOT,2017,23.0,23.0
TUS,PI,Altri Paesi Nordamericani,HOT,2018,404.0,496.0
TUS,PI,Altri Paesi Nordamericani,HOT,2019,118.0,164.0
TUS,PI,Altri Paesi Nordamericani,HOT,2020,3.0,7.0
TUS,PI,Altri Paesi Nordamericani,HOT,2021,2.0,2.0
TUS,PI,Altri Paesi Nordamericani,TOT,2012,,
TUS,PI,Altri Paesi Nordamericani,TOT,2013,319.0,461.0
TUS,PI,Altri Paesi Nordamericani,TOT,2014,28.0,45.0
TUS,PI,Altri Paesi Nordamericani,TOT,2015,13.0,29.0
TUS,PI,Altri Paesi Nordamericani,TOT,2016,38.0,80.0
TUS,PI,Altri Paesi Nordamericani,TOT,2017,23.0,23.0
TUS,PI,Altri Paesi Nordamericani,TOT,2018,408.0,512.0
TUS,PI,Altri Paesi Nordamericani,TOT,2019,121.0,168.0
TUS,PI,Altri Paesi Nordamericani,TOT,2020,4.0,38.0
TUS,PI,Altri Paesi Nordamericani,TOT,2021,3.0,7.0
TUS,PI,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",EXTRHOT,2009,7.0,37.0
TUS,PI,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",EXTRHOT,2010,10.0,388.0
TUS,PI,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",EXTRHOT,2011,23.0,94.0
TUS,PI,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",EXTRHOT,2012,255.0,818.0
TUS,PI,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",EXTRHOT,2013,420.0,1126.0
TUS,PI,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",EXTRHOT,2014,275.0,749.0
TUS,PI,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",EXTRHOT,2015,244.0,699.0
TUS,PI,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",EXTRHOT,2016,323.0,875.0
TUS,PI,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",EXTRHOT,2017,478.0,4669.0
TUS,PI,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",EXTRHOT,2018,539.0,8169.0
TUS,PI,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",EXTRHOT,2019,661.0,9121.0
TUS,PI,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",EXTRHOT,2020,92.0,9757.0
TUS,PI,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",EXTRHOT,2021,240.0,5155.0
TUS,PI,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",HOT,2009,324.0,977.0
TUS,PI,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",HOT,2010,528.0,1693.0
TUS,PI,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",HOT,2011,729.0,1659.0
TUS,PI,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",HOT,2012,909.0,2437.0
TUS,PI,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",HOT,2013,3894.0,6044.0
TUS,PI,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",HOT,2014,2031.0,3553.0
TUS,PI,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",HOT,2015,4350.0,7432.0
TUS,PI,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",HOT,2016,8145.0,9844.0
TUS,PI,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",HOT,2017,3426.0,4992.0
TUS,PI,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",HOT,2018,1937.0,6006.0
TUS,PI,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",HOT,2019,3079.0,7007.0
TUS,PI,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",HOT,2020,551.0,1003.0
TUS,PI,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",HOT,2021,659.0,1778.0
TUS,PI,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",TOT,2009,331.0,1014.0
TUS,PI,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",TOT,2010,538.0,2081.0
TUS,PI,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",TOT,2011,752.0,1753.0
TUS,PI,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",TOT,2012,1164.0,3255.0
TUS,PI,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",TOT,2013,4314.0,7170.0
TUS,PI,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",TOT,2014,2306.0,4302.0
TUS,PI,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",TOT,2015,4594.0,8131.0
TUS,PI,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",TOT,2016,8468.0,10719.0
TUS,PI,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",TOT,2017,3904.0,9661.0
TUS,PI,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",TOT,2018,2476.0,14175.0
TUS,PI,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",TOT,2019,3740.0,16128.0
TUS,PI,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",TOT,2020,643.0,10760.0
TUS,PI,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",TOT,2021,899.0,6933.0
TUS,PI,Altri Paesi dell'America centro-meridionale,EXTRHOT,2009,30.0,41.0
TUS,PI,Altri Paesi dell'America centro-meridionale,EXTRHOT,2010,8.0,27.0
TUS,PI,Altri Paesi dell'America centro-meridionale,EXTRHOT,2011,135.0,463.0
TUS,PI,Altri Paesi dell'America centro-meridionale,EXTRHOT,2012,125.0,568.0
TUS,PI,Altri Paesi dell'America centro-meridionale,EXTRHOT,2013,972.0,4536.0
