region,province,countryOfResidence,typeOfExercise,period,arrivals,presences
TUS,FI,WLD,HOT,2011,3532093.0,8223631.0
TUS,FI,WLD,HOT,2012,3510416.0,8152773.0
TUS,FI,WLD,HOT,2013,3591778.0,8368150.0
TUS,FI,WLD,HOT,2014,3683643.0,8629757.0
TUS,FI,WLD,HOT,2015,3698317.0,8995238.0
TUS,FI,WLD,HOT,2016,3633903.0,8962063.0
TUS,FI,WLD,HOT,2016-01,198464.0,523505.0
TUS,FI,WLD,HOT,2016-02,218330.0,528983.0
TUS,FI,WLD,HOT,2016-03,299338.0,727095.0
TUS,FI,WLD,HOT,2016-04,310726.0,761415.0
TUS,FI,WLD,HOT,2016-05,347684.0,854835.0
TUS,FI,WLD,HOT,2016-06,346187.0,833590.0
TUS,FI,WLD,HOT,2016-07,387506.0,928412.0
TUS,FI,WLD,HOT,2016-08,353784.0,895715.0
TUS,FI,WLD,HOT,2016-09,349095.0,865134.0
TUS,FI,WLD,HOT,2016-10,340729.0,845226.0
TUS,FI,WLD,HOT,2016-11,250904.0,616181.0
TUS,FI,WLD,HOT,2016-12,231156.0,581972.0
TUS,FI,WLD,HOT,2017,3825903.0,9535417.0
TUS,FI,WLD,HOT,2017-01,222417.0,576552.0
TUS,FI,WLD,HOT,2017-02,221214.0,537536.0
TUS,FI,WLD,HOT,2017-03,302219.0,737614.0
TUS,FI,WLD,HOT,2017-04,360590.0,883742.0
TUS,FI,WLD,HOT,2017-05,358063.0,877375.0
TUS,FI,WLD,HOT,2017-06,375461.0,912617.0
TUS,FI,WLD,HOT,2017-07,395481.0,968569.0
TUS,FI,WLD,HOT,2017-08,369019.0,953581.0
TUS,FI,WLD,HOT,2017-09,367312.0,912566.0
TUS,FI,WLD,HOT,2017-10,343714.0,875219.0
TUS,FI,WLD,HOT,2017-11,268990.0,678390.0
TUS,FI,WLD,HOT,2017-12,241423.0,621656.0
TUS,FI,WLD,HOT,2018,3814974.0,9754835.0
TUS,FI,WLD,HOT,2018-01,224248.0,603536.0
TUS,FI,WLD,HOT,2018-02,241008.0,587168.0
TUS,FI,WLD,HOT,2018-03,308784.0,769402.0
TUS,FI,WLD,HOT,2018-04,340316.0,853358.0
TUS,FI,WLD,HOT,2018-05,368631.0,915187.0
TUS,FI,WLD,HOT,2018-06,373295.0,911371.0
TUS,FI,WLD,HOT,2018-07,386703.0,984691.0
TUS,FI,WLD,HOT,2018-08,363569.0,956861.0
TUS,FI,WLD,HOT,2018-09,359934.0,927974.0
TUS,FI,WLD,HOT,2018-10,348760.0,908028.0
TUS,FI,WLD,HOT,2018-11,268849.0,705209.0
TUS,FI,WLD,HOT,2018-12,230877.0,632050.0
TUS,FI,WLD,HOT,2019,3813339.0,9971584.0
TUS,FI,WLD,HOT,2019-01,208111.0,621601.0
TUS,FI,WLD,HOT,2019-02,232494.0,602706.0
TUS,FI,WLD,HOT,2019-03,308787.0,800776.0
TUS,FI,WLD,HOT,2019-04,355851.0,911919.0
TUS,FI,WLD,HOT,2019-05,364502.0,921525.0
TUS,FI,WLD,HOT,2019-06,380059.0,953934.0
TUS,FI,WLD,HOT,2019-07,385947.0,983161.0
TUS,FI,WLD,HOT,2019-08,358378.0,955884.0
TUS,FI,WLD,HOT,2019-09,357727.0,928799.0
TUS,FI,WLD,HOT,2019-10,351955.0,913047.0
TUS,FI,WLD,HOT,2019-11,272751.0,722792.0
TUS,FI,WLD,HOT,2019-12,236777.0,655440.0
TUS,FI,WLD,HOT,2020,787975.0,1784454.0
TUS,FI,WLD,HOT,2020-01,195072.0,524365.0
TUS,FI,WLD,HOT,2020-02,135520.0,334273.0
TUS,FI,WLD,HOT,2020-03,15592.0,32183.0
TUS,FI,WLD,HOT,2020-04,1416.0,6935.0
TUS,FI,WLD,HOT,2020-05,5153.0,14680.0
TUS,FI,WLD,HOT,2020-06,29280.0,52346.0
TUS,FI,WLD,HOT,2020-07,67453.0,127267.0
TUS,FI,WLD,HOT,2020-08,118080.0,245220.0
TUS,FI,WLD,HOT,2020-09,105489.0,210607.0
TUS,FI,WLD,HOT,2020-10,80813.0,157734.0
TUS,FI,WLD,HOT,2020-11,19535.0,46611.0
TUS,FI,WLD,HOT,2020-12,14572.0,32233.0
TUS,FI,WLD,HOT,2021,1381430.0,2909729.0
TUS,FI,WLD,HOT,2021-01,21894.0,43993.0
TUS,FI,WLD,HOT,2021-02,26103.0,53962.0
TUS,FI,WLD,HOT,2021-03,27329.0,58351.0
TUS,FI,WLD,HOT,2021-04,23561.0,49774.0
TUS,FI,WLD,HOT,2021-05,69715.0,131550.0
TUS,FI,WLD,HOT,2021-06,101519.0,216810.0
TUS,FI,WLD,HOT,2021-07,171094.0,358744.0
TUS,FI,WLD,HOT,2021-08,227015.0,516297.0
TUS,FI,WLD,HOT,2021-09,196972.0,419436.0
TUS,FI,WLD,HOT,2021-10,213638.0,445501.0
TUS,FI,WLD,HOT,2021-11,159779.0,325490.0
TUS,FI,WLD,HOT,2021-12,142811.0,289821.0
TUS,FI,WLD,HOT2,2009,299598.0,762798.0
TUS,FI,WLD,HOT2,2010,324950.0,809267.0
TUS,FI,WLD,HOT2,2011,331233.0,853010.0
TUS,FI,WLD,HOT2,2012,320593.0,778679.0
TUS,FI,WLD,HOT2,2013,307850.0,744195.0
TUS,FI,WLD,HOT2,2014,289631.0,672682.0
TUS,FI,WLD,HOT2,2015,273514.0,645914.0
TUS,FI,WLD,HOT2,2016,256650.0,606480.0
TUS,FI,WLD,HOT2,2017,260462.0,594964.0
TUS,FI,WLD,HOT2,2018,241604.0,547310.0
TUS,FI,WLD,HOT2,2019,236657.0,528476.0
TUS,FI,WLD,HOT2,2020,54668.0,112262.0
TUS,FI,WLD,HOT2,2021,84680.0,171934.0
TUS,FI,WLD,HOT3,2009,1057668.0,2509697.0
TUS,FI,WLD,HOT3,2010,1167356.0,2744441.0
TUS,FI,WLD,HOT3,2011,1218988.0,2940308.0
TUS,FI,WLD,HOT3,2012,1161025.0,2854422.0
TUS,FI,WLD,HOT3,2013,1170669.0,2786614.0
TUS,FI,WLD,HOT3,2014,1155901.0,2819691.0
TUS,FI,WLD,HOT3,2015,1163931.0,2811006.0
TUS,FI,WLD,HOT3,2016,1166799.0,2898716.0
TUS,FI,WLD,HOT3,2017,1194193.0,2956975.0
TUS,FI,WLD,HOT3,2018,1158094.0,2907267.0
TUS,FI,WLD,HOT3,2019,1104837.0,2828128.0
TUS,FI,WLD,HOT3,2020,248218.0,573293.0
TUS,FI,WLD,HOT3,2021,395744.0,830522.0
TUS,FI,WLD,HOT5,2009,1552358.0,3492501.0
TUS,FI,WLD,HOT5,2010,1878339.0,4086687.0
TUS,FI,WLD,HOT5,2011,1981872.0,4430313.0
TUS,FI,WLD,HOT5,2012,2028798.0,4519672.0
TUS,FI,WLD,HOT5,2013,2113259.0,4837341.0
TUS,FI,WLD,HOT5,2014,2238111.0,5137384.0
TUS,FI,WLD,HOT5,2015,2260872.0,5538318.0
TUS,FI,WLD,HOT5,2016,2210454.0,5456867.0
TUS,FI,WLD,HOT5,2017,2371248.0,5983478.0
TUS,FI,WLD,HOT5,2018,2415276.0,6300258.0
TUS,FI,WLD,HOT5,2019,2471845.0,6614980.0
TUS,FI,WLD,HOT5,2020,485089.0,1098899.0
TUS,FI,WLD,HOT5,2021,901006.0,1907273.0
TUS,FI,WLD,OTHR,2009,151312.0,516254.0
TUS,FI,WLD,OTHR,2010,176758.0,555354.0
TUS,FI,WLD,OTHR,2011,189101.0,594763.0
TUS,FI,WLD,OTHR,2012,194674.0,592561.0
TUS,FI,WLD,OTHR,2013,221649.0,652232.0
TUS,FI,WLD,OTHR,2014,267020.0,763259.0
TUS,FI,WLD,OTHR,2015,300429.0,839108.0
TUS,FI,WLD,OTHR,2016,298813.0,892498.0
TUS,FI,WLD,OTHR,2017,289632.0,846171.0
TUS,FI,WLD,OTHR,2018,252629.0,797415.0
TUS,FI,WLD,OTHR,2019,246110.0,834004.0
TUS,FI,WLD,OTHR,2020,51308.0,167211.0
TUS,FI,WLD,OTHR,2021,81218.0,215720.0
TUS,FI,WLD,STD,2009,343458.0,1718579.0
TUS,FI,WLD,STD,2010,396904.0,1884720.0
TUS,FI,WLD,STD,2011,439564.0,2050704.0
TUS,FI,WLD,STD,2012,469750.0,2003616.0
TUS,FI,WLD,STD,2013,525263.0,2070359.0
TUS,FI,WLD,STD,2014,561218.0,2189063.0
TUS,FI,WLD,STD,2015,618408.0,2302809.0
TUS,FI,WLD,STD,2016,689616.0,2545009.0
TUS,FI,WLD,STD,2017,751125.0,2698726.0
TUS,FI,WLD,STD,2018,793279.0,2783699.0
TUS,FI,WLD,STD,2019,850484.0,2925638.0
TUS,FI,WLD,STD,2020,225571.0,737468.0
TUS,FI,WLD,STD,2021,400816.0,1221422.0
TUS,FI,WLD,TOT,2009,3673470.0,10199311.0
TUS,FI,WLD,TOT,2010,4221276.0,11307324.0
TUS,FI,WLD,TOT,2011,4454031.0,12274606.0
TUS,FI,WLD,TOT,2012,4454309.0,12072747.0
TUS,FI,WLD,TOT,2013,4615119.0,12427191.0
TUS,FI,WLD,TOT,2014,4762568.0,12864059.0
TUS,FI,WLD,TOT,2015,4895512.0,13529699.0
TUS,FI,WLD,TOT,2016,4923327.0,13939421.0
TUS,FI,WLD,TOT,2016-01,247622.0,709446.0
TUS,FI,WLD,TOT,2016-02,267832.0,697948.0
TUS,FI,WLD,TOT,2016-03,377312.0,980108.0
TUS,FI,WLD,TOT,2016-04,410443.0,1094230.0
TUS,FI,WLD,TOT,2016-05,478139.0,1349085.0
TUS,FI,WLD,TOT,2016-06,489331.0,1373649.0
TUS,FI,WLD,TOT,2016-07,575782.0,1729686.0
TUS,FI,WLD,TOT,2016-08,525953.0,1725321.0
TUS,FI,WLD,TOT,2016-09,494191.0,1415101.0
TUS,FI,WLD,TOT,2016-10,456340.0,1246856.0
TUS,FI,WLD,TOT,2016-11,307086.0,825952.0
TUS,FI,WLD,TOT,2016-12,293296.0,792039.0
TUS,FI,WLD,TOT,2017,5208803.0,14716466.0
TUS,FI,WLD,TOT,2017-01,276438.0,780695.0
TUS,FI,WLD,TOT,2017-02,268911.0,714935.0
TUS,FI,WLD,TOT,2017-03,374225.0,977118.0
TUS,FI,WLD,TOT,2017-04,499743.0,1316251.0
TUS,FI,WLD,TOT,2017-05,488032.0,1326220.0
TUS,FI,WLD,TOT,2017-06,547707.0,1523213.0
TUS,FI,WLD,TOT,2017-07,586829.0,1770424.0
TUS,FI,WLD,TOT,2017-08,544604.0,1763629.0
TUS,FI,WLD,TOT,2017-09,521642.0,1477908.0
TUS,FI,WLD,TOT,2017-10,459134.0,1291950.0
TUS,FI,WLD,TOT,2017-11,333001.0,925380.0
TUS,FI,WLD,TOT,2017-12,308537.0,848743.0
TUS,FI,WLD,TOT,2018,5245117.0,15281325.0
TUS,FI,WLD,TOT,2018-01,279210.0,831093.0
TUS,FI,WLD,TOT,2018-02,296334.0,800557.0
TUS,FI,WLD,TOT,2018-03,398024.0,1073706.0
TUS,FI,WLD,TOT,2018-04,467151.0,1261776.0
TUS,FI,WLD,TOT,2018-05,519720.0,1478281.0
TUS,FI,WLD,TOT,2018-06,547853.0,1528555.0
TUS,FI,WLD,TOT,2018-07,572119.0,1811324.0
TUS,FI,WLD,TOT,2018-08,537789.0,1787563.0
TUS,FI,WLD,TOT,2018-09,515188.0,1509111.0
TUS,FI,WLD,TOT,2018-10,469186.0,1346189.0
TUS,FI,WLD,TOT,2018-11,341520.0,972039.0
TUS,FI,WLD,TOT,2018-12,301023.0,881131.0
TUS,FI,WLD,TOT,2019,5317339.0,15651466.0
TUS,FI,WLD,TOT,2019-01,265702.0,852798.0
TUS,FI,WLD,TOT,2019-02,289850.0,818290.0
TUS,FI,WLD,TOT,2019-03,397718.0,1108578.0
TUS,FI,WLD,TOT,2019-04,509659.0,1409532.0
TUS,FI,WLD,TOT,2019-05,513173.0,1438003.0
TUS,FI,WLD,TOT,2019-06,567650.0,1616575.0
TUS,FI,WLD,TOT,2019-07,570052.0,1794619.0
TUS,FI,WLD,TOT,2019-08,537898.0,1763292.0
TUS,FI,WLD,TOT,2019-09,520361.0,1527592.0
TUS,FI,WLD,TOT,2019-10,488290.0,1394876.0
TUS,FI,WLD,TOT,2019-11,349286.0,1008995.0
TUS,FI,WLD,TOT,2019-12,307700.0,918316.0
TUS,FI,WLD,TOT,2020,1212843.0,3295348.0
TUS,FI,WLD,TOT,2020-01,253137.0,747655.0
TUS,FI,WLD,TOT,2020-02,176167.0,468603.0
TUS,FI,WLD,TOT,2020-03,20781.0,62095.0
TUS,FI,WLD,TOT,2020-04,1977.0,18660.0
TUS,FI,WLD,TOT,2020-05,6978.0,31106.0
TUS,FI,WLD,TOT,2020-06,50181.0,107932.0
TUS,FI,WLD,TOT,2020-07,129044.0,342660.0
TUS,FI,WLD,TOT,2020-08,233810.0,668358.0
TUS,FI,WLD,TOT,2020-09,177490.0,430644.0
TUS,FI,WLD,TOT,2020-10,119989.0,270838.0
TUS,FI,WLD,TOT,2020-11,24805.0,84868.0
TUS,FI,WLD,TOT,2020-12,18484.0,61929.0
TUS,FI,WLD,TOT,2021,2113181.0,5284140.0
TUS,FI,WLD,TOT,2021-01,27174.0,76480.0
TUS,FI,WLD,TOT,2021-02,32695.0,88397.0
TUS,FI,WLD,TOT,2021-03,34026.0,96758.0
TUS,FI,WLD,TOT,2021-04,31564.0,88821.0
TUS,FI,WLD,TOT,2021-05,105991.0,231142.0
TUS,FI,WLD,TOT,2021-06,166486.0,403432.0
TUS,FI,WLD,TOT,2021-07,299017.0,798149.0
TUS,FI,WLD,TOT,2021-08,390206.0,1131238.0
TUS,FI,WLD,TOT,2021-09,310357.0,769050.0
TUS,FI,WLD,TOT,2021-10,310727.0,704841.0
TUS,FI,WLD,TOT,2021-11,212488.0,471054.0
TUS,FI,WLD,TOT,2021-12,192450.0,424778.0
TUS,GR,EXTR,AGR,2009,27613.0,205751.0
TUS,GR,EXTR,AGR,2010,29178.0,204618.0
TUS,GR,EXTR,AGR,2011,31199.0,215702.0
TUS,GR,EXTR,AGR,2012,32746.0,220773.0
TUS,GR,EXTR,AGR,2013,37129.0,248269.0
TUS,GR,EXTR,AGR,2014,37360.0,234958.0
TUS,GR,EXTR,AGR,2015,38723.0,233645.0
TUS,GR,EXTR,AGR,2016,40450.0,237755.0
TUS,GR,EXTR,AGR,2017,40757.0,230847.0
TUS,GR,EXTR,AGR,2018,46561.0,247753.0
TUS,GR,EXTR,AGR,2019,45130.0,232470.0
TUS,GR,EXTR,AGR,2020,17049.0,102079.0
TUS,GR,EXTR,AGR,2021,33231.0,188740.0
TUS,GR,EXTR,BB,2011,,
TUS,GR,EXTR,BB,2012,,
TUS,GR,EXTR,BB,2013,,
TUS,GR,EXTR,BB,2014,,
TUS,GR,EXTR,BB,2015,,
TUS,GR,EXTR,BB,2016,,
TUS,GR,EXTR,BB,2017,,
TUS,GR,EXTR,BB,2018,,
TUS,GR,EXTR,BB,2019,115.0,253.0
TUS,GR,EXTR,BB,2020,47.0,93.0
TUS,GR,EXTR,BB,2021,296.0,710.0
TUS,GR,EXTR,CAMP,2009,59307.0,502427.0
TUS,GR,EXTR,CAMP,2010,59829.0,489050.0
TUS,GR,EXTR,CAMP,2011,61481.0,466912.0
TUS,GR,EXTR,CAMP,2012,63394.0,494630.0
TUS,GR,EXTR,CAMP,2013,73779.0,536031.0
TUS,GR,EXTR,CAMP,2014,74069.0,578157.0
TUS,GR,EXTR,CAMP,2015,76140.0,636689.0
TUS,GR,EXTR,CAMP,2016,75114.0,567206.0
TUS,GR,EXTR,CAMP,2017,84811.0,619303.0
TUS,GR,EXTR,CAMP,2018,81396.0,599099.0
TUS,GR,EXTR,CAMP,2019,81219.0,615337.0
TUS,GR,EXTR,CAMP,2020,46738.0,287642.0
TUS,GR,EXTR,CAMP,2021,79985.0,577833.0
TUS,GR,EXTR,EXTRHOT,2009,122752.0,1051749.0
TUS,GR,EXTR,EXTRHOT,2009-01,217.0,12207.0
TUS,GR,EXTR,EXTRHOT,2009-02,356.0,11536.0
TUS,GR,EXTR,EXTRHOT,2009-03,777.0,11743.0
TUS,GR,EXTR,EXTRHOT,2009-04,6961.0,45513.0
TUS,GR,EXTR,EXTRHOT,2009-05,14266.0,83314.0
TUS,GR,EXTR,EXTRHOT,2009-06,17256.0,143913.0
TUS,GR,EXTR,EXTRHOT,2009-07,31167.0,288704.0
TUS,GR,EXTR,EXTRHOT,2009-08,26543.0,221335.0
TUS,GR,EXTR,EXTRHOT,2009-09,17788.0,163357.0
TUS,GR,EXTR,EXTRHOT,2009-10,6714.0,59275.0
TUS,GR,EXTR,EXTRHOT,2009-11,384.0,5915.0
TUS,GR,EXTR,EXTRHOT,2009-12,323.0,4937.0
TUS,GR,EXTR,EXTRHOT,2010,123976.0,1000049.0
TUS,GR,EXTR,EXTRHOT,2010-01,151.0,3297.0
TUS,GR,EXTR,EXTRHOT,2010-02,219.0,3169.0
TUS,GR,EXTR,EXTRHOT,2010-03,1286.0,7556.0
TUS,GR,EXTR,EXTRHOT,2010-04,4447.0,21928.0
TUS,GR,EXTR,EXTRHOT,2010-05,17591.0,104889.0
TUS,GR,EXTR,EXTRHOT,2010-06,15486.0,122427.0
TUS,GR,EXTR,EXTRHOT,2010-07,33192.0,275813.0
TUS,GR,EXTR,EXTRHOT,2010-08,24682.0,218202.0
TUS,GR,EXTR,EXTRHOT,2010-09,18578.0,161949.0
TUS,GR,EXTR,EXTRHOT,2010-10,7599.0,72723.0
TUS,GR,EXTR,EXTRHOT,2010-11,477.0,5317.0
TUS,GR,EXTR,EXTRHOT,2010-12,268.0,2779.0
TUS,GR,EXTR,EXTRHOT,2011,131084.0,1012691.0
TUS,GR,EXTR,EXTRHOT,2011-01,258.0,3169.0
TUS,GR,EXTR,EXTRHOT,2011-02,428.0,3535.0
TUS,GR,EXTR,EXTRHOT,2011-03,793.0,5141.0
TUS,GR,EXTR,EXTRHOT,2011-04,7910.0,43155.0
TUS,GR,EXTR,EXTRHOT,2011-05,9506.0,61770.0
TUS,GR,EXTR,EXTRHOT,2011-06,23394.0,172862.0
TUS,GR,EXTR,EXTRHOT,2011-07,34642.0,264928.0
TUS,GR,EXTR,EXTRHOT,2011-08,26843.0,231167.0
TUS,GR,EXTR,EXTRHOT,2011-09,18144.0,153775.0
TUS,GR,EXTR,EXTRHOT,2011-10,8331.0,66555.0
TUS,GR,EXTR,EXTRHOT,2011-11,509.0,4219.0
TUS,GR,EXTR,EXTRHOT,2011-12,326.0,2415.0
TUS,GR,EXTR,EXTRHOT,2012,135951.0,1059176.0
TUS,GR,EXTR,EXTRHOT,2012-01,291.0,2490.0
TUS,GR,EXTR,EXTRHOT,2012-02,344.0,2438.0
TUS,GR,EXTR,EXTRHOT,2012-03,1339.0,5832.0
TUS,GR,EXTR,EXTRHOT,2012-04,7147.0,38946.0
TUS,GR,EXTR,EXTRHOT,2012-05,14644.0,83600.0
TUS,GR,EXTR,EXTRHOT,2012-06,18206.0,130361.0
TUS,GR,EXTR,EXTRHOT,2012-07,36825.0,299569.0
TUS,GR,EXTR,EXTRHOT,2012-08,26329.0,239043.0
TUS,GR,EXTR,EXTRHOT,2012-09,22785.0,165676.0
TUS,GR,EXTR,EXTRHOT,2012-10,7237.0,77658.0
TUS,GR,EXTR,EXTRHOT,2012-11,506.0,9983.0
TUS,GR,EXTR,EXTRHOT,2012-12,298.0,3580.0
TUS,GR,EXTR,EXTRHOT,2013,149907.0,1156723.0
TUS,GR,EXTR,EXTRHOT,2013-01,249.0,4594.0
TUS,GR,EXTR,EXTRHOT,2013-02,300.0,3945.0
TUS,GR,EXTR,EXTRHOT,2013-03,2487.0,13958.0
TUS,GR,EXTR,EXTRHOT,2013-04,5904.0,33196.0
TUS,GR,EXTR,EXTRHOT,2013-05,19563.0,123772.0
TUS,GR,EXTR,EXTRHOT,2013-06,20425.0,128300.0
TUS,GR,EXTR,EXTRHOT,2013-07,36699.0,323246.0
TUS,GR,EXTR,EXTRHOT,2013-08,30951.0,264703.0
TUS,GR,EXTR,EXTRHOT,2013-09,24150.0,177510.0
TUS,GR,EXTR,EXTRHOT,2013-10,8216.0,72471.0
TUS,GR,EXTR,EXTRHOT,2013-11,649.0,7127.0
TUS,GR,EXTR,EXTRHOT,2013-12,314.0,3901.0
TUS,GR,EXTR,EXTRHOT,2014,152108.0,1151059.0
TUS,GR,EXTR,EXTRHOT,2014-01,299.0,3129.0
TUS,GR,EXTR,EXTRHOT,2014-02,384.0,3005.0
TUS,GR,EXTR,EXTRHOT,2014-03,881.0,6512.0
TUS,GR,EXTR,EXTRHOT,2014-04,9096.0,48359.0
TUS,GR,EXTR,EXTRHOT,2014-05,12351.0,68886.0
TUS,GR,EXTR,EXTRHOT,2014-06,24517.0,182210.0
TUS,GR,EXTR,EXTRHOT,2014-07,35447.0,291483.0
TUS,GR,EXTR,EXTRHOT,2014-08,34188.0,263094.0
TUS,GR,EXTR,EXTRHOT,2014-09,25393.0,213125.0
TUS,GR,EXTR,EXTRHOT,2014-10,8636.0,64727.0
TUS,GR,EXTR,EXTRHOT,2014-11,512.0,3643.0
TUS,GR,EXTR,EXTRHOT,2014-12,404.0,2886.0
TUS,GR,EXTR,EXTRHOT,2015,155186.0,1196018.0
TUS,GR,EXTR,EXTRHOT,2015-01,328.0,2753.0
TUS,GR,EXTR,EXTRHOT,2015-02,433.0,2914.0
TUS,GR,EXTR,EXTRHOT,2015-03,2116.0,9278.0
TUS,GR,EXTR,EXTRHOT,2015-04,7728.0,43336.0
TUS,GR,EXTR,EXTRHOT,2015-05,20001.0,107722.0
TUS,GR,EXTR,EXTRHOT,2015-06,18357.0,141707.0
TUS,GR,EXTR,EXTRHOT,2015-07,36559.0,312918.0
TUS,GR,EXTR,EXTRHOT,2015-08,34229.0,272065.0
TUS,GR,EXTR,EXTRHOT,2015-09,25910.0,219734.0
TUS,GR,EXTR,EXTRHOT,2015-10,8359.0,75753.0
TUS,GR,EXTR,EXTRHOT,2015-11,644.0,4429.0
TUS,GR,EXTR,EXTRHOT,2015-12,522.0,3409.0
TUS,GR,EXTR,EXTRHOT,2016,153841.0,1104612.0
TUS,GR,EXTR,EXTRHOT,2016-01,314.0,3184.0
TUS,GR,EXTR,EXTRHOT,2016-02,398.0,2976.0
TUS,GR,EXTR,EXTRHOT,2016-03,2990.0,15573.0
TUS,GR,EXTR,EXTRHOT,2016-04,6777.0,30818.0
TUS,GR,EXTR,EXTRHOT,2016-05,19596.0,125742.0
TUS,GR,EXTR,EXTRHOT,2016-06,19562.0,129054.0
TUS,GR,EXTR,EXTRHOT,2016-07,39343.0,281428.0
TUS,GR,EXTR,EXTRHOT,2016-08,29341.0,259556.0
TUS,GR,EXTR,EXTRHOT,2016-09,23559.0,176239.0
TUS,GR,EXTR,EXTRHOT,2016-10,10800.0,74479.0
TUS,GR,EXTR,EXTRHOT,2016-11,636.0,3204.0
TUS,GR,EXTR,EXTRHOT,2016-12,525.0,2359.0
TUS,GR,EXTR,EXTRHOT,2017,165232.0,1147437.0
TUS,GR,EXTR,EXTRHOT,2017-01,322.0,2687.0
TUS,GR,EXTR,EXTRHOT,2017-02,481.0,2875.0
TUS,GR,EXTR,EXTRHOT,2017-03,1051.0,5304.0
TUS,GR,EXTR,EXTRHOT,2017-04,11301.0,57666.0
TUS,GR,EXTR,EXTRHOT,2017-05,13365.0,72513.0
TUS,GR,EXTR,EXTRHOT,2017-06,27353.0,186784.0
TUS,GR,EXTR,EXTRHOT,2017-07,41339.0,292972.0
TUS,GR,EXTR,EXTRHOT,2017-08,30383.0,254328.0
TUS,GR,EXTR,EXTRHOT,2017-09,28064.0,186966.0
TUS,GR,EXTR,EXTRHOT,2017-10,10239.0,78866.0
TUS,GR,EXTR,EXTRHOT,2017-11,769.0,3918.0
TUS,GR,EXTR,EXTRHOT,2017-12,565.0,2558.0
TUS,GR,EXTR,EXTRHOT,2018,168717.0,1145191.0
TUS,GR,EXTR,EXTRHOT,2018-01,462.0,3752.0
TUS,GR,EXTR,EXTRHOT,2018-02,653.0,3676.0
TUS,GR,EXTR,EXTRHOT,2018-03,3711.0,16047.0
TUS,GR,EXTR,EXTRHOT,2018-04,9454.0,45651.0
TUS,GR,EXTR,EXTRHOT,2018-05,23891.0,147622.0
TUS,GR,EXTR,EXTRHOT,2018-06,21916.0,131973.0
TUS,GR,EXTR,EXTRHOT,2018-07,40420.0,299230.0
TUS,GR,EXTR,EXTRHOT,2018-08,29123.0,241540.0
TUS,GR,EXTR,EXTRHOT,2018-09,27204.0,170667.0
TUS,GR,EXTR,EXTRHOT,2018-10,10152.0,77984.0
TUS,GR,EXTR,EXTRHOT,2018-11,1047.0,4223.0
TUS,GR,EXTR,EXTRHOT,2018-12,684.0,2826.0
TUS,GR,EXTR,EXTRHOT,2019,167155.0,1121605.0
TUS,GR,EXTR,EXTRHOT,2019-01,512.0,2440.0
TUS,GR,EXTR,EXTRHOT,2019-02,998.0,3619.0
TUS,GR,EXTR,EXTRHOT,2019-03,1709.0,7085.0
TUS,GR,EXTR,EXTRHOT,2019-04,11738.0,54805.0
TUS,GR,EXTR,EXTRHOT,2019-05,13750.0,69235.0
TUS,GR,EXTR,EXTRHOT,2019-06,29368.0,185406.0
TUS,GR,EXTR,EXTRHOT,2019-07,37004.0,275249.0
TUS,GR,EXTR,EXTRHOT,2019-08,30252.0,222258.0
TUS,GR,EXTR,EXTRHOT,2019-09,29530.0,187365.0
TUS,GR,EXTR,EXTRHOT,2019-10,10356.0,103149.0
TUS,GR,EXTR,EXTRHOT,2019-11,994.0,6719.0
TUS,GR,EXTR,EXTRHOT,2019-12,944.0,4275.0
TUS,GR,EXTR,EXTRHOT,2020,77775.0,495633.0
TUS,GR,EXTR,EXTRHOT,2020-01,461.0,3028.0
TUS,GR,EXTR,EXTRHOT,2020-02,732.0,3440.0
TUS,GR,EXTR,EXTRHOT,2020-03,117.0,1688.0
TUS,GR,EXTR,EXTRHOT,2020-04,11.0,862.0
TUS,GR,EXTR,EXTRHOT,2020-05,122.0,1008.0
TUS,GR,EXTR,EXTRHOT,2020-06,3794.0,18157.0
TUS,GR,EXTR,EXTRHOT,2020-07,15162.0,102334.0
TUS,GR,EXTR,EXTRHOT,2020-08,19875.0,123676.0
TUS,GR,EXTR,EXTRHOT,2020-09,27435.0,168239.0
TUS,GR,EXTR,EXTRHOT,2020-10,9859.0,71183.0
TUS,GR,EXTR,EXTRHOT,2020-11,143.0,1257.0
TUS,GR,EXTR,EXTRHOT,2020-12,64.0,761.0
TUS,GR,EXTR,EXTRHOT,2021,140715.0,956258.0
TUS,GR,EXTR,EXTRHOT,2021-01,97.0,1004.0
TUS,GR,EXTR,EXTRHOT,2021-02,214.0,1566.0
TUS,GR,EXTR,EXTRHOT,2021-03,248.0,2005.0
TUS,GR,EXTR,EXTRHOT,2021-04,286.0,2428.0
TUS,GR,EXTR,EXTRHOT,2021-05,10019.0,52877.0
TUS,GR,EXTR,EXTRHOT,2021-06,12887.0,84815.0
TUS,GR,EXTR,EXTRHOT,2021-07,32718.0,214786.0
TUS,GR,EXTR,EXTRHOT,2021-08,33069.0,238599.0
TUS,GR,EXTR,EXTRHOT,2021-09,33130.0,232616.0
TUS,GR,EXTR,EXTRHOT,2021-10,16615.0,118137.0
TUS,GR,EXTR,EXTRHOT,2021-11,887.0,4482.0
TUS,GR,EXTR,EXTRHOT,2021-12,545.0,2943.0
TUS,GR,EXTR,HOT,2009,85692.0,426715.0
TUS,GR,EXTR,HOT,2009-01,894.0,7021.0
TUS,GR,EXTR,HOT,2009-02,1635.0,9540.0
TUS,GR,EXTR,HOT,2009-03,2900.0,14224.0
